id,createdAt,fullName,userName,profileImage,fullText,replyTo,lang,quoteCount,retweetCount,replyCount,likeCount,viewCount,sentimentLabel1,sentimentLabel2
1751230449991421958,2024-01-27 13:07:30+00:00,Drug Money,TheDrugMoney,https://pbs.twimg.com/profile_images/1759214283420753920/aYL9-lSC_normal.jpg,@WSJ @jonsindreu Doubtful that he cares at all about that,1751217252207145431,en,0,0,0,0,85,,
1752609997760925947,2024-01-31 08:29:20+00:00,TheFlyingVC,CaptFZ,https://pbs.twimg.com/profile_images/1756136185842237440/UfaOX3LX_normal.jpg,Heard.,,en,0,0,0,1,241,,
1750820671481921789,2024-01-26 09:59:11+00:00,Financial Times,FT,https://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg,"Breaking news: Elon Musk’s xAI is in talks to raise up to $6bn. The billionaire’s artificial intelligence start-up has courted wealthy individuals and investors around the world in recent weeks, according to multiple people familiar with the matter https://t.co/kKaa7SEPp1 https://t.co/TaFIKDEQD0",,en,42,135,61,302,117305,,
1752594647791141286,2024-01-31 07:28:20+00:00,Kumar,datarade,https://pbs.twimg.com/profile_images/1729289718469132288/dOMhZht5_normal.jpg,Musk squashing Scam Altman gonna be epic.,,en,0,1,3,11,2960,,
1751862260199247949,2024-01-29 06:58:05+00:00,Paul Joshua,Osemiebi_,https://pbs.twimg.com/profile_images/1730140693362872320/K27Lbx0U_normal.jpg,"2 days. Zero retractions or corrections. Not even ""additional context"".

Is there no editorial oversight at @FT? https://t.co/7xUqmmKkPD",,en,0,0,0,0,6,,
1751206711023546533,2024-01-27 11:33:10+00:00,Bruno Barroso Neves,BiluNadaMal,https://pbs.twimg.com/profile_images/1631653195142275075/S8JzOvau_normal.jpg,"@FT Liar liar, pants on fire",1750820671481921789,en,0,0,0,0,16,,
1751164036656341291,2024-01-27 08:43:36+00:00,Tapiwa,tapiwamoments,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@albyva @FT Thats business my guy. When they say his networth is this much.....it doesnt mean he has it right away in his credit card or something. The money is being valued with the shares he has in his companies in relation to the companies values n other investment.,1750840534891962808,en,0,0,0,0,25,,
1751118403216064562,2024-01-27 05:42:16+00:00,سكولز السوداءCFA,tonimugo,https://pbs.twimg.com/profile_images/1516596118854983691/I1hMB4B5_normal.jpg,"@Cokedupoptions if you sold your Gary-Indiana mansion, could we go 50-50 on #XAI  or do i engage Martin Shkreli @wagieeacc ?

@Teslarati",,en,0,0,0,0,137,,
1751110647398731900,2024-01-27 05:11:27+00:00,Helix Battery,HelixBattery,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@albyva @FT Envy wont take you anywhere but dowm,1750840534891962808,en,0,0,0,0,19,,
1751098462039585143,2024-01-27 04:23:01+00:00,Giao Vu,giaotvu,https://pbs.twimg.com/profile_images/1184226079164121088/kLf-N_xT_normal.jpg,@albyva @FT The better road to wealth is leveraging other people's money.,1750840534891962808,en,0,0,0,0,32,,
1751087800404033851,2024-01-27 03:40:39+00:00,Big Griff,BigGriff3,https://pbs.twimg.com/profile_images/2252719172/no_music_normal.png,@FT Who needs a brain when you've got Elon's artificial intelligence? 🧠💸,1750820671481921789,en,0,0,0,0,18,,
1751079899274625522,2024-01-27 03:09:16+00:00,Rahim Ali🚀🤖🔋,RahimAl18843853,https://pbs.twimg.com/profile_images/1574091696895414278/8NCIvz-g_normal.jpg,@Onyeabuo @FT Fake news confirmed by Elon.,1750822131359756453,en,0,0,0,0,8,,
1751079245344903374,2024-01-27 03:06:40+00:00,Rahim Ali🚀🤖🔋,RahimAl18843853,https://pbs.twimg.com/profile_images/1574091696895414278/8NCIvz-g_normal.jpg,@FT Fake not true.,1750820671481921789,en,0,0,0,0,28,,
1751061948639141929,2024-01-27 01:57:56+00:00,RedBloodbathViolets,RedVioletsFJB,https://pbs.twimg.com/profile_images/1718349830496411648/YoWfoHGs_normal.jpg,@FT Fake news,1750820671481921789,en,0,0,0,0,2,,
1750995617772437624,2024-01-26 21:34:21+00:00,Videnak,Videnak2,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"@FT A CEO of a company, which does AI is raising  funds to build a private company which does AI? Are other shareholders of $TSLA OK with that? It sound to me as a conflict of an interest!",1750820671481921789,en,0,0,0,0,39,,
1750985586674995252,2024-01-26 20:54:30+00:00,▶︎ Play Games Movies,PlayGamesMovies,https://pbs.twimg.com/profile_images/1576466257079066624/49BE50q5_normal.jpg,Isn't that about the same amount he could sell X for? After it dropped tons in value. Can easily imagine him losing interest in X &amp; selling it just to chase the new Ai wars 😂,,en,0,0,0,1,1213,,
1750970158623908276,2024-01-26 19:53:11+00:00,Joe Jinis 🇺🇦,Joejinis,https://pbs.twimg.com/profile_images/837721363855060993/yxIF8jIJ_normal.jpg,@FT Fraud in plain sight.,1750820671481921789,en,0,0,0,0,59,,
1750941724950822969,2024-01-26 18:00:12+00:00,ToryMBlue-theorig,SupportisAFK,https://pbs.twimg.com/profile_images/1721594240902512640/CqqY4n9-_normal.jpg,@FT Elon musk attempts to get yet another interest free loan to prop us his failing companies. wonder if folks are starting to wake up,1750820671481921789,en,0,0,0,0,29,,
1750941113731436909,2024-01-26 17:57:47+00:00,Jeff Smith,jefffocker,https://pbs.twimg.com/profile_images/1604568243598987264/Wypa8tzZ_normal.jpg,"@DivesTech @CNBCClosingBell @ScottWapnerCNBC Lol ur bro Elon knows Tesla is done 
https://t.co/qzS4IHV8bL",1750918316695093377,en,0,0,0,0,12,,
1750820671481921789,2024-01-26 09:59:11+00:00,Financial Times,FT,https://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg,"Breaking news: Elon Musk’s xAI is in talks to raise up to $6bn. The billionaire’s artificial intelligence start-up has courted wealthy individuals and investors around the world in recent weeks, according to multiple people familiar with the matter https://t.co/kKaa7SEPp1 https://t.co/TaFIKDEQD0",,en,42,135,61,302,117305,,
1750940094372958679,2024-01-26 17:53:44+00:00,Jeff Smith,jefffocker,https://pbs.twimg.com/profile_images/1604568243598987264/Wypa8tzZ_normal.jpg,@ChrisDungeon @elonmusk Keep drinking the Kool aid while https://t.co/qzS4IHV8bL,1750659754664292435,en,0,0,0,1,5,,
1750938412897738839,2024-01-26 17:47:03+00:00,Bit,Bit111111,https://pbs.twimg.com/profile_images/1356477546154450946/4MAeufO8_normal.jpg,"@john_sipher Cough
https://t.co/zUrY7OzNC4",1750937876752126450,en,1,0,1,2,299,,
1750935715632828621,2024-01-26 17:36:20+00:00,Taxi Driver,Taxidriver1031,https://pbs.twimg.com/profile_images/1717226040320299008/WH8CiGbh_normal.jpg,@FT Why does he have a sex offender mustache,1750820671481921789,en,0,0,0,0,87,,
1750927474727264580,2024-01-26 17:03:35+00:00,jcpro2 🇹🇼🇺🇸🇮🇱,pugxi,https://pbs.twimg.com/profile_images/523264069445623809/VEL0JDrE_normal.jpeg,"@TimiTV4 @albyva @FT LMAO. I’m sure you do not. 

Can bet anything you want you dont have more money than Elon. 

You are a special type",1750842629145665952,en,0,0,0,0,9,,
1750924404060799065,2024-01-26 16:51:23+00:00,"Economic Man (""Muskago Delenda Est"")",EconomicManBlog,https://pbs.twimg.com/profile_images/712466126450483200/wmkqffYN_normal.jpg,"Elon has graduated from selling vaporware ONCE to selling vaporwareTWICE: once to the $TSLA bagholders (""Dimbles"" Tasha from @ARKInvest ""Tesla is a behemoth in the AI space..."") and to these clowns.

Musk is the GOAT of fraudsters. 

https://t.co/ks34I0YtSw",,en,0,0,0,3,525,,
1750922448470409304,2024-01-26 16:43:36+00:00,Synapse Syndrome🥑❁,Max404s,https://pbs.twimg.com/profile_images/1410926611411746817/aLHAEbxK_normal.png,@FT Would be interesting to see who still believes in this clown.,1750820671481921789,en,0,0,0,2,55,,
1750911982415311178,2024-01-26 16:02:01+00:00,PGMOLShambles2Ø11,AntiBarca2011,https://pbs.twimg.com/profile_images/1228796374/Arsenal_1600_x_1200_1___2__normal.jpg,"So free market @elonmusk is scrounging for handouts from ""investors"" again.
https://t.co/VCMmn0PRXX",,en,0,0,0,0,61,,
1750911937502761049,2024-01-26 16:01:50+00:00,Jonthon Waldes,JonnyWaldes,https://pbs.twimg.com/profile_images/690626430/highres_8563523_normal.jpeg,@albyva @FT Also staring a company that underminds his other company Tesla which is supposedly leading AI company.,1750840534891962808,en,0,0,0,0,68,,
1750911736427803037,2024-01-26 16:01:02+00:00,Jonthon Waldes,JonnyWaldes,https://pbs.twimg.com/profile_images/690626430/highres_8563523_normal.jpeg,"@FT ""Total lie, fake news, blah blah."" -Elon",1750820671481921789,en,0,0,0,0,313,,
1750909003545080269,2024-01-26 15:50:11+00:00,✯,lowstarss,https://pbs.twimg.com/profile_images/1667889455582027777/gFwpC_qh_normal.jpg,@FT @pikaso_me screenshot this,1750820671481921789,en,0,0,0,0,88,,
1750907619257299239,2024-01-26 15:44:41+00:00,Elon Musked,polka_value,https://pbs.twimg.com/profile_images/1769740811812614144/pq19fbYH_normal.jpg,@Chandra32602492 @FT Fake like his full self driving lol 😂,1750891102989910120,en,0,0,0,0,9,,
1750907521035043240,2024-01-26 15:44:17+00:00,Elon Musked,polka_value,https://pbs.twimg.com/profile_images/1769740811812614144/pq19fbYH_normal.jpg,@SachinAnshuman @FT Yes ur so right,1750823591443058812,en,0,0,0,0,3,,
1750907479964459416,2024-01-26 15:44:08+00:00,Elon Musked,polka_value,https://pbs.twimg.com/profile_images/1769740811812614144/pq19fbYH_normal.jpg,@fung_barnett @FT Yes Tesla is over,1750860591634203097,nl,0,0,0,0,5,,
1750907425606295930,2024-01-26 15:43:55+00:00,Elon Musked,polka_value,https://pbs.twimg.com/profile_images/1769740811812614144/pq19fbYH_normal.jpg,@Tanino82 @FT 😂 he is such a fraud,1750826063263838280,en,0,0,0,1,10,,
1750907307721122085,2024-01-26 15:43:27+00:00,Elon Musked,polka_value,https://pbs.twimg.com/profile_images/1769740811812614144/pq19fbYH_normal.jpg,@Onyeabuo @FT lol chat gpt,1750822131359756453,en,0,0,0,0,6,,
1750905272384499952,2024-01-26 15:35:21+00:00,🌴 WAKE & FAKE 🎨,Stucasso,https://pbs.twimg.com/profile_images/1697650029329100803/vTFyqt_c_normal.jpg,@FT stop giving this con man money.,1750820671481921789,en,0,0,0,2,46,,
1750904120687362263,2024-01-26 15:30:47+00:00,Ardmore191,SocratesPoly,https://pbs.twimg.com/profile_images/1627479930668711936/iw94OkiI_normal.jpg,"@FT A heck of a con man. His single most important project...never happened (real self driving)...
The Boring Co. never did what it said. No Hyperloops exist. Twitter is a financial and otherwise...failure. 
I suspect his Robot is total BS.",1750820671481921789,en,0,0,0,0,6,,
1750902928662278549,2024-01-26 15:26:03+00:00,Connor O'Toole,ConnorOToole247,https://pbs.twimg.com/profile_images/1558260687440293889/gkg00Rwe_normal.jpg,Yet people think $TSLA is an AI company 😂,,en,0,0,0,1,89,,
1750820671481921789,2024-01-26 09:59:11+00:00,Financial Times,FT,https://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg,"Breaking news: Elon Musk’s xAI is in talks to raise up to $6bn. The billionaire’s artificial intelligence start-up has courted wealthy individuals and investors around the world in recent weeks, according to multiple people familiar with the matter https://t.co/kKaa7SEPp1 https://t.co/TaFIKDEQD0",,en,42,135,61,302,117305,,
1750899701304475942,2024-01-26 15:13:13+00:00,Claus Møller 🇺🇦,ClausMller17,https://pbs.twimg.com/profile_images/1157035251149037568/CgFKyyaJ_normal.jpg,"@alex_avoigt Elon disagrees. 

He is taking his AI elsewhere.",1750822402731167996,en,0,0,0,1,270,,
1750894880631800065,2024-01-26 14:54:04+00:00,Felix Drost,felix_drost,https://pbs.twimg.com/profile_images/1733182141654056961/BmkenBC7_normal.jpg,"@FT Does anyone still have faith in today's Elon Musk? 

One of Wall Street’s biggest Tesla bulls rips Elon Musk’s ‘train wreck’ earnings call: ‘We wrongly expected adults in the room’

https://t.co/i0990ac9S2",1750820671481921789,en,0,0,0,0,76,,
1750891821155139968,2024-01-26 14:41:54+00:00,ThisIsNotAdvice,mattbwhitney,https://pbs.twimg.com/profile_images/1470459825729511424/apRfJD8M_normal.jpg,@albyva @FT Other rich people's money -- this is a pretty simple idea.  Rich people invest in other rich people that can make them richer,1750840534891962808,en,0,0,0,0,30,,
1750891820920226036,2024-01-26 14:41:54+00:00,Frank Wunderlich-Pfeiffer,FrankWunderli13,https://pbs.twimg.com/profile_images/1140625698262069248/utgQxegK_normal.png,So how will that affect the talk about Teslas big AI and Robot future?,,en,0,0,0,0,301,,
1750891784849199421,2024-01-26 14:41:46+00:00,TheSecretTravelAgent,japers_1984,https://pbs.twimg.com/profile_images/1477039758853423111/S_d9ZHu7_normal.jpg,"@Chandra32602492 @FT Was it though, or did they just jump the gun??",1750891102989910120,en,0,0,0,0,11,,
1750889978677076026,2024-01-26 14:34:35+00:00,Very Long Range (VLR) 🇺🇸 🇺🇦 🇪🇺,ned_christie,https://pbs.twimg.com/profile_images/1769718630910918656/6bQaJ9KK_normal.jpg,"@bezzenberger @FT @elonmusk ⚠️  FRAUD WARNING!  ⚠️

A weirdo army of offshore bot and troll accounts operate an scam that continually promotes #Elon's ""genius"" and defends Tesla's garbage products. 🍋

☆ $TSLA's accounting? It's pure fraud, folks. ☆

☆☆ Flimflam made a conman a very wealthy man. ☆☆",1750840451324666015,en,0,0,0,0,46,,
1750886882920026162,2024-01-26 14:22:17+00:00,beyerch,beyerch,https://pbs.twimg.com/profile_images/1666928576359170049/CS1buWF5_normal.jpg,"@FT #Elon 's stance has evolved quite a bit here.

- We need 6 month #moratorium on #AI cuz ... it's dangerous
- #Tesla is now an #AI / #Robotics company
- I'm going to start an #AI startup 
- Hey $TSLA #BoD - #moar #stock or why would I do #AI @Tesla  

How is this NOT a conflict?",1750820671481921789,en,0,0,0,2,179,,
1750884108161421630,2024-01-26 14:11:15+00:00,Stewpot,Stewpot17,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@FT So $tsla fanboys who thought Tesla would become an Ai powerhouse are now f#cked,1750820671481921789,en,0,0,0,0,64,,
1750880506193866863,2024-01-26 13:56:57+00:00,A Very Stable Milking Stool,MonkeyOfStool,https://pbs.twimg.com/profile_images/1741937855092371457/73wtloM7_normal.jpg,"@Tanino82 @FT ""Supposedly richest man in the world looking to raise the equivalent of 3% of its Net Worth to fund another scam""  

Fixed it 2 😜",1750826063263838280,en,0,0,0,0,23,,
1750879718428053511,2024-01-26 13:53:49+00:00,Jay Van Sciver,HedgeyeIndstrls,https://pbs.twimg.com/profile_images/378800000712683360/798055afbe28f307f4705d73cf4182de_normal.png,Not focused on $tsla,,en,2,7,9,57,16447,,
1750879490119500274,2024-01-26 13:52:54+00:00,O'Neil,ONeilBox,https://pbs.twimg.com/profile_images/1692588609470136321/WCvNoNX2_normal.jpg,"@FT I thought $TSLA was supposed to be the premiere AI/Robotics play? 
Now he goes to HK, Japan, Saudis, and South Korea for VC. 
The guy just burned 70% of X and will give 25% to X invests for this startup? LMAO Looks like a side play to pump cash around X to keep it alive.",1750820671481921789,en,0,0,0,2,103,,
1750875722904969721,2024-01-26 13:37:56+00:00,Rav,RavDreamer,https://pbs.twimg.com/profile_images/1760719850731884544/_h60a_5h_normal.jpg,@albyva @FT This is how start up works..,1750840534891962808,en,0,0,0,1,80,,
1750873713350672808,2024-01-26 13:29:57+00:00,JV,JamesVictorino2,https://pbs.twimg.com/profile_images/1457011266766180358/_AVfRqKW_normal.jpg,"CEO of automaker says to BOD, give 90 Billion worth of shares or I am not bringing AI to the co. Same CEO is raising capital for a seperate company that will focus on AI. How is this not a blatant conflict of interest, @GaryGensler? $TSLA",,en,5,32,44,188,24315,,
1750873234268987754,2024-01-26 13:28:03+00:00,James Pethokoukis ⏩️⤴️,JimPethokoukis,https://pbs.twimg.com/profile_images/1689426056145444865/Xl3MTIOa_normal.jpg,I don't think the AI Pause™️ is sticking,,en,0,0,0,6,2529,,
1750820671481921789,2024-01-26 09:59:11+00:00,Financial Times,FT,https://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg,"Breaking news: Elon Musk’s xAI is in talks to raise up to $6bn. The billionaire’s artificial intelligence start-up has courted wealthy individuals and investors around the world in recent weeks, according to multiple people familiar with the matter https://t.co/kKaa7SEPp1 https://t.co/TaFIKDEQD0",,en,42,135,61,302,117305,,
1750861340741358004,2024-01-26 12:40:47+00:00,Ms Davis,fangpusskins,https://pbs.twimg.com/profile_images/378800000655425311/4602dabc4d4461d0e24f17d96f096287_normal.jpeg,"Billionaires are not very smart.  They throw their money away on any dumb thing except pay their
taxes.",,en,0,0,0,0,17,,
1750860591634203097,2024-01-26 12:37:49+00:00,"Barnett Fung DPM, MS",fung_barnett,https://pbs.twimg.com/profile_images/1046450470456381440/SG_RWiHj_normal.jpg,"@FT Musk likes to make new businesses, but his established businesses are not doing well, X and now Tesla!",1750820671481921789,en,0,1,1,0,212,,
1750860298574032951,2024-01-26 12:36:39+00:00,Timi TV 🜃,TimiTV4,https://pbs.twimg.com/profile_images/1731643898664034304/dnpid9yk_normal.jpg,"@albyva @FT That is not 100% correct. Also, I have an altered phone that has all tracking turned off as well as payments from my accounts. This works for me, and that is what matters.",1750850361655505317,en,0,0,0,0,14,,
1750860250192736459,2024-01-26 12:36:27+00:00,TESLA.SHIB,iCryptoTesla,https://pbs.twimg.com/profile_images/1725898149711998976/Y7tM0jhr_normal.jpg,Not Bad idea #AI https://t.co/keA0Yq7lrU,,en,0,37,4,78,1926,,
1750850361655505317,2024-01-26 11:57:10+00:00,Alby,albyva,https://pbs.twimg.com/profile_images/357103008/gold_normal.jpg,"@TimiTV4 @FT Start using Tap&amp;Pay with your phone.

It's effectively a Two Factor Authentication device that can't be scammed.",1750844436144074982,en,0,0,6,0,41,,
1750846976772731364,2024-01-26 11:43:43+00:00,Bit,Bit111111,https://pbs.twimg.com/profile_images/1356477546154450946/4MAeufO8_normal.jpg,We're all free training data,,en,3,1,1,4,927,,
1750846281516568658,2024-01-26 11:40:57+00:00,Adam Sattler,wsattler119,https://pbs.twimg.com/profile_images/1710408328994791424/BuzIGoWH_normal.jpg,"@FT After incinerating 40 billion dollars in one year on Twitter, no investor is going to give him a dime.",1750820671481921789,en,0,0,0,0,13,,
1750844436144074982,2024-01-26 11:33:37+00:00,Timi TV 🜃,TimiTV4,https://pbs.twimg.com/profile_images/1731643898664034304/dnpid9yk_normal.jpg,"@albyva @FT I always have 40 bucks in my wallet. Gas station and store scammers are bad in my area. They skim your card saying, ""Didn't work the first time try again. ""  That's when they copy your pin and take all your money and open credit cards in your name. When that happens,  I use cash.",1750843444962922653,en,0,0,2,1,42,,
1750844018089677163,2024-01-26 11:31:57+00:00,15° South 🇪🇺 🌻🇫🇮 - 🇺🇦,holminjone,https://pbs.twimg.com/profile_images/1604550866257707008/zFbx1EhM_normal.jpg,"@FT If they shorted all their tesla stock, they can now invest in another loser.",1750820671481921789,en,0,1,0,0,102,,
1750843444962922653,2024-01-26 11:29:41+00:00,Alby,albyva,https://pbs.twimg.com/profile_images/357103008/gold_normal.jpg,"@TimiTV4 @FT Well maybe not Cash Rich, but Assets Worth Cash Rich. 😜

I mean you could say I'm broke every day because I literally have $0.00 in my wallet. I just swipe a piece of plastic and fill my pockets with goodies.",1750842629145665952,en,0,0,1,1,70,,
1750842629145665952,2024-01-26 11:26:26+00:00,Timi TV 🜃,TimiTV4,https://pbs.twimg.com/profile_images/1731643898664034304/dnpid9yk_normal.jpg,"@albyva @FT Only on paper, I'm sure I have more money in my bank account than Elon. Also, if you think he's the richest man in the world, I have a bridge in Brooklyn. I would like to sell you.",1750840534891962808,en,0,0,2,1,68,,
1750841883658506480,2024-01-26 11:23:28+00:00,Vijay Thirumalai 🚀🚀Entrepreneur & Investor,VijayT1609,https://pbs.twimg.com/profile_images/1485439872215261189/AdsE0haT_normal.jpg,"EV guys (including our Indian EV 2W champ) have one thing in common

- expense the AI costs in another company
-  carve out the AI IP out in 100% owned company by the founder
- raise money $ 1b+ valuation

interestingly no shareholder complains or calls them a fraud",,en,1,0,1,4,951,,
1750841329343484193,2024-01-26 11:21:16+00:00,The Øracle,ChrisWerner_WL3,https://pbs.twimg.com/profile_images/1596850757407576065/IeSlllya_normal.jpg,"Investing in artificial intelligence is now like going 2 versions below your competitors
Even if you have the most creative and qualified workers on your team, you obviously won't have them all ....",,en,0,0,0,0,25,,
1750840534891962808,2024-01-26 11:18:07+00:00,Alby,albyva,https://pbs.twimg.com/profile_images/357103008/gold_normal.jpg,@FT So the world's richest man needs other people's money to fund his science projects?.🤣😂🤣,1750820671481921789,en,0,0,9,18,814,,
1750840451324666015,2024-01-26 11:17:47+00:00,Luis Bezzenberger,bezzenberger,https://pbs.twimg.com/profile_images/1639670006068674562/CUawKjVK_normal.jpg,"@FT @elonmusk here's your chance to disrupt and democratize startup funding. Instead of making this a private raise, leverage auction mechanisms and AMMs on public, decentralized infrastructure for an open market.
VCs can take part but so could anyone else.",1750820671481921789,en,0,0,1,2,264,,
1750839840609050820,2024-01-26 11:15:21+00:00,Sachin Sharma,sachinvats,https://pbs.twimg.com/profile_images/1750012161576046592/2hczVNTQ_normal.jpg,"Until @elonmusk confirms, it’s difficult to say much about it. Mainstream media has been wrong more often about his companies money raising plan",,en,0,0,0,2,1742,,
1750839216714772918,2024-01-26 11:12:52+00:00,SlenderSlim,FinanceSlim,https://pbs.twimg.com/profile_images/1748969917679128576/lsj6ej4d_normal.jpg,@FT Surprised media is referring to OpenAI as owned by Microsoft given they own less than 50% and have their own internal AI product separate from OpenAI,1750820671481921789,en,0,0,0,0,239,,
1750836126091247628,2024-01-26 11:00:36+00:00,derivhedge ⚫️,derivhedge,https://pbs.twimg.com/profile_images/2307810172/image_normal.jpg,"This is why Tesla is a sell. Between the lack of guidance, Elon is losing interest.. complaining about not owning enough…",,en,0,0,0,0,38,,
1750820671481921789,2024-01-26 09:59:11+00:00,Financial Times,FT,https://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg,"Breaking news: Elon Musk’s xAI is in talks to raise up to $6bn. The billionaire’s artificial intelligence start-up has courted wealthy individuals and investors around the world in recent weeks, according to multiple people familiar with the matter https://t.co/kKaa7SEPp1 https://t.co/TaFIKDEQD0",,en,42,135,61,302,117305,,
1750835845698031831,2024-01-26 10:59:29+00:00,Josh Gilbert,JoshGilbert_,https://pbs.twimg.com/profile_images/1722205169700818945/YkfD9hEq_normal.jpg,Elon taking over Liverpool FC,,en,0,0,0,2,151,,
1750835524988772638,2024-01-26 10:58:12+00:00,Jos Hendriks - 2017,JosHendriks4,https://pbs.twimg.com/profile_images/713692783584940033/Jt1SQtMM_normal.jpg,THE BREEDING SWAN @BrightHorizons @telegraaf CHRIS OOMEN CONSORTIUM @OptiverGlobal,,en,0,1,0,0,36,,
1750833693919207707,2024-01-26 10:50:56+00:00,JC Oviedo,JCOviedo6,https://pbs.twimg.com/profile_images/1142453186424389632/HLtMotyI_normal.png,More related party transactions secured!,,en,0,1,0,5,949,,
1750831586679963993,2024-01-26 10:42:33+00:00,Dr Alex Koh,alexkoh,https://pbs.twimg.com/profile_images/1683975433107259394/_KIASWDt_normal.jpg,@The_AI_Investor the $6bn goes to…. $NVDA 🎉,,en,0,0,1,3,149,,
1750829139076972751,2024-01-26 10:32:50+00:00,Lord Smew,Dodi_,https://pbs.twimg.com/profile_images/1758458990596370432/yG2NlEbh_normal.jpg,@FT Well the Russians and his fascist friends can invest.,1750820671481921789,en,0,0,0,0,125,,
1750828991789834694,2024-01-26 10:32:15+00:00,Bonrolle.eth,bonrolle_eth,https://pbs.twimg.com/profile_images/1716885086560530434/fO9o-h7k_normal.jpg,"a matter of patience 🤙🏻
#ENS #ENSnames #ArtificialInteligence #web3 #ETH #ElonMusk https://t.co/wiFPWMbCd3",,en,0,0,0,1,203,,
1750826063263838280,2024-01-26 10:20:36+00:00,Ninotan,Tanino82,https://pbs.twimg.com/profile_images/1288095492333764608/gd7CEyw-_normal.jpg,"@FT ""Supposedly richest man in the world looking to raise the equivalent of 3% of its Net Worth to fund a visionary project""

Fixed it.",1750820671481921789,en,0,1,2,5,410,,
1750824063839182904,2024-01-26 10:12:40+00:00,Kibshi — AI Meme Coin — meme/acc,KiboShib,https://pbs.twimg.com/profile_images/1742900420178067456/qoi0yk-x_normal.jpg,"Just a casual AI startup seeking $6 billion from venture investors

Are you allowed to participate early? Nope!

That’s why we prefer meme stocks and meme coins

We are people, and we want to ride the gigantic AI adoption trend too

We don’t want to be an exit liquidity for rich",,en,1,7,2,18,1963,,
1750823591443058812,2024-01-26 10:10:47+00:00,Namuhsna Nihcas,SachinAnshuman,https://pbs.twimg.com/profile_images/1583734451783319552/84REl2Aw_normal.jpg,@FT I imagine all Tesla-musketeers jumping onto cover xAI bandwagon now despite it having nothing to do with Tesla directly. Like always! #TSLA,1750820671481921789,en,0,0,1,0,367,,
1750823359959454053,2024-01-26 10:09:52+00:00,Kelvin Siwanzi,Kelvin_Siwanzi,https://pbs.twimg.com/profile_images/1666005926074109953/YNsokWNG_normal.jpg,Has he tried bootstrapping? 😂,,en,0,0,0,2,202,,
1750821644682289391,2024-01-26 10:03:03+00:00,smithy,smithy81787056,https://pbs.twimg.com/profile_images/1413467854058393604/cgKmawzK_normal.jpg,@FT I wouldn't invest a penny.,1750820671481921789,en,0,0,0,0,172,,
1750821099930026246,2024-01-26 10:00:53+00:00,Stuart,victorooni,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@FT Richest man ever needs money. God help the rest of us,1750820671481921789,en,0,0,0,2,188,,
1750821045693739371,2024-01-26 10:00:40+00:00,Joe,JoeMaristela,https://pbs.twimg.com/profile_images/1699291469230845952/K6bt2RsW_normal.jpg,"Oh, so now Elon Musk's AI start-up xAI is supposedly in talks to raise a whopping $6 billion, huh? 'Cause, you know, nothin' says ""solid investment"" like throwin' money at a company whose only claim to fame is havin' a billionaire founder who can't keep his mouth shut on Twitter.    #ElonMuskxAI #BillionaireBait #xAIFundingFrenzy
But hey, let's all just ignore the fact that maybe, just maybe, this whole story is just a bunch of hot air cooked up by a bunch of investors and media types who are tryin' to cash in on the Musk hype machine. 'Cause, you know, there ain't nothin' more trustworthy than a bunch of rich folks with their hands in each other's pockets.
And let's not forget that maybe, just maybe, the real reason Musk is denyin' this story is 'cause he's afraid of gettin' called out for over-promisin' and under-deliverin' again.",1750820671481921789,en,0,0,0,1,42,,
1751138899936923755,2024-01-27 07:03:42+00:00,AnilVohra1962 🇬🇧🇨🇦🇺🇸,AnilVohra1962,https://pbs.twimg.com/profile_images/1347386256993386499/_QKUBbw4_normal.jpg,"If this happens, look for Tesla to spin off its AI operations into a separate company and Musk to transfer his stake in TSLA for a larger stake in the new AI company. After that the mopes who bought TSLA shares will be left holding the bag as its price falls 80%. 

1/2",,en,0,2,2,31,3408,,
1750814897233862805,2024-01-26 09:36:14+00:00,Financial Times,FT,https://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg,Elon Musk’s AI start-up seeks to raise $6bn from investors to challenge OpenAI https://t.co/FwDt2tkwuB,,en,15,34,20,95,48584,,
1751100446696251790,2024-01-27 04:30:55+00:00,Ciara,Ciaralashay14,https://pbs.twimg.com/profile_images/1729403883523649536/MqAGVirn_normal.jpg,"@FT ""Who needs superheroes when we have Elon Musk and his AI empire?""",1750814897233862805,en,0,0,0,0,47,,
1751078280931987761,2024-01-27 03:02:50+00:00,Big Griff,BigGriff3,https://pbs.twimg.com/profile_images/2252719172/no_music_normal.png,"@FT ""Wow, Elon Musk is playing chess while other CEOs play checkers! 😄 AI showdown!""",1750814897233862805,en,0,0,0,0,5,,
