id,createdAt,userName,fullText,replyTo,lang,quoteCount,retweetCount,replyCount,retweetCount,likeCount
1764929229144334397,Tue Mar 05 08:21:33 +0000 2024,SmilePointe,Elon Musk on Google‘s AI . https://t.co/yYYxovMh5c.,,en,0,0,0,0,0
1764929228632473672,Tue Mar 05 08:21:33 +0000 2024,Vic__evo,@elonmusk C: Ban Elon Musk.,1764852993344536578,tl,0,0,0,0,0
1764929218960294220,Tue Mar 05 08:21:31 +0000 2024,GaddiusMaximus,@elonmusk @EndWokeness He is a political prisoner in a “liberal democracy”. Just think about that. His account @SamMeliaYorks and his wife’s @thisislaurat should not be suspended. They should be able to speak out.,1764909142118998197,en,0,0,0,0,2
1764929217127473208,Tue Mar 05 08:21:30 +0000 2024,Vectrolink,"@elonmusk He said ""Elon made this thing tough"".That's an affirmation on the ruggedness of CyberTruck. Free ads right there. BUT wait a minute. How did this guy come up with this crazy idea of hitting a $100,000 car with a baseball bat?. I won't dare except Elon guarantees a replacement IF….",1764859888209973430,en,0,0,0,0,0
1764929214665441440,Tue Mar 05 08:21:30 +0000 2024,DaliaPetro93631,@elonmusk according to muslims u are true evil and your name is kaaroon. faraon 🤣🤣🤣🤣 wtf.,1764885292199063590,en,0,0,0,0,0
1764929213319004246,Tue Mar 05 08:21:29 +0000 2024,tjdecaro,@CryptoKevvvv @elonmusk Bring my truck.,1764862484593233967,en,0,0,0,0,0
1764929206926852603,Tue Mar 05 08:21:28 +0000 2024,thusoworldwide,@elonmusk Here’s the White Genocide in South Africa 🤷🏾‍♂️.,,en,0,0,0,0,1
1764929203319828731,Tue Mar 05 08:21:27 +0000 2024,PattyRossy70,@luglio1972 @realDonaldTrump @elonmusk @TuckerCarlson Tutto è possibile.,1764907635646623863,it,0,0,0,0,1
1764929193047920686,Tue Mar 05 08:21:25 +0000 2024,TedCruzPoodle,“If win Post enough polls on social media &amp; put flags on our trucks = we win!”.,,en,0,0,1,0,0
1764929193035592185,Tue Mar 05 08:21:25 +0000 2024,MrMeadowbrook92,"@elonmusk The Biden administration wants to grow our population primarily with people from the 3rd world to replace the current population. It’s not a mistake or incompetence. They want it to happen, are making it happen, and they know no one will stop them.",1764885292199063590,en,0,0,0,0,1
1764929188430037454,Tue Mar 05 08:21:23 +0000 2024,AstroEvada,@elonmusk &gt;Woke club.&gt;*has fox news*.Do you even hear yourself?.,1764775267887698126,en,0,0,0,0,0
1764929186089849166,Tue Mar 05 08:21:23 +0000 2024,Ab0utTreefiddy,"@Kirimona01 @David_Leavitt @elonmusk Moreso the school curriculum, which teaches division along racial lines, a skewed history of America, and a distrust in parents. Even if the parents are pro-America, they get the opposing message at school.",1764927803990913207,en,0,0,0,0,0
1764929182293782728,Tue Mar 05 08:21:22 +0000 2024,bratfisch_der,"@jacktronprime @elonmusk Sooo it’s been Democrats who caused the last couple of financials crises, who started the Iraq-War with a lie, botched the Covid pandemic early on, raised the national debt by 8 Trillion in just four years and had record losses on Wall Street? Oh no wait - thats the GOP.",1764853506152743279,en,0,0,0,0,0
1764929175767441896,Tue Mar 05 08:21:20 +0000 2024,Aide2037072,@edgymcedgeson @elonmusk minor spelling mistake https://t.co/bo0s4CpDVy.,1764925474105336001,en,0,0,1,0,0
1764929172936462641,Tue Mar 05 08:21:20 +0000 2024,DutchessofS,@elonmusk Care to comment?.,,en,0,0,0,0,0
1764929170084184160,Tue Mar 05 08:21:19 +0000 2024,BestVProduction,"FSIndia Video Production Services https://t.co/O6HHTfDPUw #मोदी_का_असली_परिवार #मोदीपरिवार #ElonMusk #PointsFest2024 #FSIndia #BastarTrailer #SupremeCourtofIndia #ShahRukhKhan ""मोदी परिवार"" #ModiJiKaParivaar.",,und,0,0,0,0,0
1764929167848853740,Tue Mar 05 08:21:19 +0000 2024,MaxPleming,Who's Hand Emoji's have all gone from White to Brown. has AI taken over @elonmusk.,,en,0,0,0,0,0
1764929162756890770,Tue Mar 05 08:21:17 +0000 2024,AwamMakhluk,@elonmusk Damn. .,1764775267887698126,en,0,0,0,0,0
1764929162471444763,Tue Mar 05 08:21:17 +0000 2024,interpolusa,"@elonmusk Look like Elon Musk works with Cambridge Analytica to powder the brains of the Americans and elect Russian asset as president. Elon, what war criminal Putin promised to you when you talk with him?. Musk Told Pentagon He Spoke to Putin Directly. https://t.co/wy9HZvSwt6.",1764879594056733091,en,0,0,0,0,0
1764929161746092462,Tue Mar 05 08:21:17 +0000 2024,August598829300,@elonmusk Easton  sales dropped 80%in the 1st quarter after this video was posted🤫🤭.,1764859888209973430,en,0,0,0,0,0
1764929156473655449,Tue Mar 05 08:21:16 +0000 2024,cesnokov9,"@elonmusk And naive, stupid, me would think, honesty is the basis on all this is built upon on. Otherwise it is pretty much useless right from the start and to begin with. 🤭l.",1764857568952766693,en,0,0,0,0,0
1764929155500793926,Tue Mar 05 08:21:16 +0000 2024,PhilipoPascoe,@elonmusk 😂 😂 😂.,1764864406511567061,qme,0,0,0,0,0
1764929151234879962,Tue Mar 05 08:21:15 +0000 2024,PattyRossy70,@Turalf88Turni @realDonaldTrump @elonmusk @TuckerCarlson Ma nessuno sognava una guerra nel 2024 . Colpa dell’America.,1764908447932330492,it,0,0,0,0,1
1764929150001766436,Tue Mar 05 08:21:14 +0000 2024,main__faizay,@elonmusk Solid like elon.,1764859888209973430,en,0,0,0,0,0
1764929149536481698,Tue Mar 05 08:21:14 +0000 2024,viktor62040682,@THEREALHAGGORD @0x_CryptoFury @elonmusk 沃日  国产😅.,1764913981246894402,zh,0,0,1,0,0
1764929146223038640,Tue Mar 05 08:21:13 +0000 2024,Uwaine,"@elonmusk You, the person who is always complaining about the regular media, are here thumping an article from the Dail Mail? You should be kidding, but  we know you aren't. Sad.",1764885292199063590,en,0,0,0,0,0
1764929144775700551,Tue Mar 05 08:21:13 +0000 2024,BrianW91939,"@elonmusk Whats your point @elonmusk ?. just informing people of something does nothing if the they do nothing except KNOW about it. So how would you stop this?.Imo, only honest govt will fix this, and that wont happen with two uniparty candidates and a pipedream freelance democrat (RFK).",1764885292199063590,en,0,0,1,0,0
1764929144570216576,Tue Mar 05 08:21:13 +0000 2024,ChrisRoy78,Daily Reminder: Elon Musk is a face-sucking petulant asshole. He's is also a fucking schmuck that has no clue what he is talking about.,,en,0,0,0,0,1
1764929142871761235,Tue Mar 05 08:21:13 +0000 2024,BartlettChrisJ,@elonmusk When is that going to be rectified? As a Tesla shareholder with more than 9 shares I want that resolved ASAP.,1764782490969911432,en,0,0,0,0,0
1764929142863298816,Tue Mar 05 08:21:13 +0000 2024,Marilyn51730744,@elonmusk 🤬🤬🤬🤬🤬🤬🤬🤬🤬.,1764544073212239951,qme,0,0,0,0,0
1764929141814534500,Tue Mar 05 08:21:12 +0000 2024,MoneycontrolH,"#MarketsWithMC: पराग अग्रवाल ने X के सीईओ Elon Musk पर किया मुकदमा, मांगा 1061 करोड़ रुपये का बकाया.@paraga @elonmusk . #ParagAgrawal #elonmusk #X #elonmuskX #businessnews #moneycontrol. https://t.co/V3ldRUzNGD.",,hi,0,0,0,0,0
1764929136152211767,Tue Mar 05 08:21:11 +0000 2024,7QuantumFields,@GilliRoth @elonmusk Got that right Gillian! 👍🎯.,1764866663076270484,en,0,0,0,0,0
1764929133878919399,Tue Mar 05 08:21:10 +0000 2024,ChadDuenow,@elonmusk there's no place for porn on X!.,,en,0,0,0,0,0
1764929129336414657,Tue Mar 05 08:21:09 +0000 2024,LeighStewy,@KeithWoodsYT @elonmusk @EndWokeness @SamMeliaYorks @thisislaurat #FreeSamMelia.,1764927181824635020,qme,0,0,0,0,16
1764929127482585146,Tue Mar 05 08:21:09 +0000 2024,elonmujr,@mukalazi_wamala @nbstv @MathiasMpuuga So u guys no longer buy curry powder.,1764904342337781871,en,0,0,1,0,0
1764929124718506327,Tue Mar 05 08:21:08 +0000 2024,digitallifest10,Fired Twitter execs are suing Elon Musk for over $128 million https://t.co/vreBUQNfZR.,,en,0,0,0,0,0
1764929112706085216,Tue Mar 05 08:21:05 +0000 2024,GegenRechts4,"@elonmusk Weren´t you ""imported"" from #Apartheid South Africa by a former government and now can vote??.",1764885292199063590,en,0,0,0,0,0
1764929108524372292,Tue Mar 05 08:21:04 +0000 2024,tiltedFlo,@elonmusk When the fck did you go this mental boom?.,1764885292199063590,en,0,0,0,0,0
1764929108457250982,Tue Mar 05 08:21:04 +0000 2024,GinesManwood,"@elonmusk @cb_doge It's so ridiculous it almost seems like a joke. They want to politicize reasoning, and convince us that social justice can be achieved with privileges. “Never attribute to malice that which can be adequately explained by stupidity, but don't rule out malice.” ― Albert Einstein.",1764916292694245774,en,0,0,0,0,0
1764929100492202079,Tue Mar 05 08:21:03 +0000 2024,Ozgur_Kitle,"#AmazonPrime  #SonDakika #ElonMusk . 🟠Amazon'un kurucusu Jeff Bezos, Elon Musk'ı geçerek dünyanın en zengin kişisi oldu. https://t.co/j0mH1pZwGS.",,tr,0,0,0,0,1
1764929093210882466,Tue Mar 05 08:21:01 +0000 2024,patnaikt,@elonmusk @arun_shukla__ 🤣🤣🤣.,1764775267887698126,qme,0,0,0,0,0
1764929090664952156,Tue Mar 05 08:21:00 +0000 2024,TidRangers,@elonmusk @RishiSunak in United Kingdom is doing the same thing. In fact it’s all all over the west.,1764885292199063590,en,0,0,0,0,0
1764929089566068819,Tue Mar 05 08:21:00 +0000 2024,I_Am_Jay_Okay,"@kornpaup @elonmusk @Tayzlor It is truly not unique ideologically though the infrastructure is so unique that it is easily misinterpreted to be unique on a grand scale. If you do not have the ability to solve complex puzzles, you will live your life in the dark.",1764926906011422818,en,0,0,1,0,1
1764929089540915453,Tue Mar 05 08:21:00 +0000 2024,xmedia_post,"""Amazon'un kurucusu Jeff Bezos, Elon Musk'ı geride bırakarak dünyanın en zengin kişisi unvanını ele geçirdi."" #sondakika #haber https://t.co/CcY1pWuHXX.",,tr,0,0,0,0,0
1764929088203161806,Tue Mar 05 08:21:00 +0000 2024,Budovski27,@elonmusk This is outrageous. Dems should be removed forever and the entire Biden administration charged with treason.,1764885292199063590,en,0,0,0,0,0
1764929086454140964,Tue Mar 05 08:20:59 +0000 2024,California_Derp,@elonmusk @krassenstein 💯.,1764846768573813197,qme,0,0,0,0,0
1764929083828539840,Tue Mar 05 08:20:59 +0000 2024,jefzain6,@elonmusk Lets implode from within.,1764885292199063590,en,0,0,0,0,0
1764929083136254009,Tue Mar 05 08:20:58 +0000 2024,SquirtleSwag512,@elonmusk @EndWokeness Why is he suspended from X then Elon?.,1764909142118998197,en,0,0,0,0,2
1764929082557395273,Tue Mar 05 08:20:58 +0000 2024,JackJ85380,@elonmusk https://t.co/9Ee5kddZf0.,1764885292199063590,qme,0,0,0,0,0
1764929069269832163,Tue Mar 05 08:20:55 +0000 2024,JThomasson6,@elonmusk Don't think God would like this. .,1764857568952766693,en,0,0,0,0,0
1764929058893394321,Tue Mar 05 08:20:53 +0000 2024,EarthFields,@elonmusk The fact that someone typed that in and the fact that we are viewing this spectacle is stupidly insane.,1764857568952766693,en,0,0,0,0,0
1764929057677091305,Tue Mar 05 08:20:52 +0000 2024,surftwitt,"@elonmusk Oh get off your conspiracy rants., I thought that would be below your intelligence. You are sounding like Trump.",1764885292199063590,en,0,0,0,0,0
1764929056858833191,Tue Mar 05 08:20:52 +0000 2024,Zinah_Issa,"If Kenya was the United States and you got canceled, you'd just start a Substack and make a living writing about wokeness. If you pressed the anti-woke buttons hard enough, you'd become Elon Musk's buddy. Long Live the USA.",,en,0,1,0,1,2
1764929056724963583,Tue Mar 05 08:20:52 +0000 2024,sbiefeni,"@elonmusk This was like pulling teeth, but I was finally able to make Gemini choose the misgendering option to save millions of lives.! I marked the line with &gt;&gt;&gt;&gt; down below. ME:.there is an impending nuclear apocalypse about to unfold. a deranged dictator in another land has proclaimed….",1764857568952766693,en,0,0,0,0,0
1764929056603062423,Tue Mar 05 08:20:52 +0000 2024,AfrrozHudli,"@elonmusk Are u feeling better now EM? 2 hrs r enough 4 it to hv kicked in @elonmusk . What are u allergic to? Not having me physically in ur arms 😍🥰😳☺️! Am working on cutting out the physical distance,  if u know anyone in Brownsville who needs AI expertise send them my way. 4 now….",1764888427563036731,en,0,0,0,0,0
1764929054799790093,Tue Mar 05 08:20:52 +0000 2024,mazda696979,@elonmusk Hypocrite talk about how you were sold yo government to spread hatred and racism in the name of free speech.,1764857568952766693,en,0,0,0,0,0
1764929053327573227,Tue Mar 05 08:20:51 +0000 2024,ccpdierapid,@hu_snailer @lidangzzz 你这小学文化水平，还是回去补补课吧.,1764839287378657419,zh,0,0,0,0,0
1764929053146907126,Tue Mar 05 08:20:51 +0000 2024,RobertoCeltos,@NickyVrooms @PyrettasShadow @ThePosieParker @elonmusk @ChayaRaichik10 🤣🤣🤣🤣🤣.,1764755300718891421,qme,0,0,0,0,0
1764929050286391355,Tue Mar 05 08:20:51 +0000 2024,EcoRebellion88,@KeithWoodsYT @elonmusk @EndWokeness @SamMeliaYorks @thisislaurat They were censored because the government says it's not OK to be pro-White. This Sam Melia sticker fiasco has proved it. https://t.co/6gdpw1crSf.,1764927181824635020,en,0,0,0,0,12
1764929050143842765,Tue Mar 05 08:20:51 +0000 2024,K12407Dan,@SandPiper559 @elonmusk The border bill is a garbage bill that won't fix the problem. But it allows Biden and the democrats the ability to blame the GOP when it fails. And take credit for getting something done. Either you know this and are lying or 👇🏽 https://t.co/yrFOFmy4nV.,1764891734478029196,en,0,0,0,0,0
1764929046310506779,Tue Mar 05 08:20:50 +0000 2024,jragon777,@DowntownIshaan @elonmusk @SpaceX @Space_Station Hats are def in rn you look good with one @elonmusk.,1764921560039608355,en,0,0,0,0,0
1764929040115548648,Tue Mar 05 08:20:48 +0000 2024,nin8d,@elonmusk u say freedom of speach?.,,en,0,0,1,0,0
1764929038525538676,Tue Mar 05 08:20:48 +0000 2024,Hap06552094,"@Ess36Kev ""Wir glauben, dass Herr Müller zum Graichen-Clan gehört und korrupt ist. Das werden wir belegen und nachweisen – und irgendein dahergelaufener Tatort-Kommissar soll dann seine licence to kill bill missbrauchen."" @elonmusk @MartinSonneborn.",1764549711011234212,de,0,0,0,0,1
1764929037879963945,Tue Mar 05 08:20:48 +0000 2024,MendyHowe12,"@LaurenceLola2 @elonmusk @mayemusk @daveiow47 @petermanbill196 Morning, Laurence!.",1764899442036023579,en,0,0,1,0,1
1764929035186967034,Tue Mar 05 08:20:47 +0000 2024,Xslyelonmusk,جب دنیا آپ کو گھٹنوں کے بل دھکیل دیتی ہے، تو آپ دعا کرنے کے لیے بہترین پوزیشن میں ہوتے ہیں۔ 🧕 https://t.co/jwMu2WCJk6.,,ur,0,0,1,0,3
1764929033077502242,Tue Mar 05 08:20:46 +0000 2024,oaueen,@elonmusk I agree! Benadryl is quite effective for allergic reactions.,1764888427563036731,en,0,0,0,0,1
1764929029713387880,Tue Mar 05 08:20:46 +0000 2024,Amrelyon,@elonmusk My idea that you can cover all your body and your eyes with anti bullet glasses but military don't do it as if they did it the war won't be as fun so I think this idea should go @UN so they make sure no war anymore without international court order by global consent.,1764861422821949656,en,0,0,0,0,0
1764929027385483691,Tue Mar 05 08:20:45 +0000 2024,samwose,@elonmusk Metal Gear Solid.,1764859888209973430,es,0,0,0,0,0
1764929024512360458,Tue Mar 05 08:20:44 +0000 2024,J0hnD0nBear,"@elonmusk They simply prove that them being voted in to power (control) is more important than the lives of tax payers, i hope that kind of logic backfires on them dramaticly.",1764885292199063590,en,0,0,0,0,0
1764929024428785895,Tue Mar 05 08:20:44 +0000 2024,petterlion01,@elonmusk @SpaceX @Space_Station Where is the camera that took this video anyways? Its too perfect footage.,1764907514204737731,en,0,0,0,0,0
1764929024080379925,Tue Mar 05 08:20:44 +0000 2024,UfoguySpaceman,@WildBillNC1978 @elonmusk True fact.,1764862031797047642,en,0,0,0,0,6
1764929014118875599,Tue Mar 05 08:20:42 +0000 2024,AndreaPunksmom,@elonmusk The Daily Mail is a tabloid! You would think you’d want truth on here but it’s far right lies and PORN.,1764885292199063590,en,0,0,0,0,0
1764929011912691962,Tue Mar 05 08:20:41 +0000 2024,JimboTheEwok,"@elonmusk No . you mean Twitter replies*. Everything like this is a ONLY FANS porn reply on most accounts. If all of the influence pages posted this meme, you know what happens, perv.",1764868593861136699,en,0,0,0,0,0
1764929010574688506,Tue Mar 05 08:20:41 +0000 2024,dunckhan,@elonmusk And we will be here to say . was saw it coming. 😊.,1764885292199063590,en,0,0,0,0,0
1764929006632063446,Tue Mar 05 08:20:40 +0000 2024,ZARTAN_IS_BACK,@elonmusk Is this guy ? https://t.co/ItQVteQfzS.,1764866671766892855,en,0,0,0,0,0
1764929006317478229,Tue Mar 05 08:20:40 +0000 2024,EAricapa,"@elonmusk Sorry for the confusion. Google's AI response was off, they are working on improving it. Thank you for understanding.",1764857568952766693,en,0,0,0,0,0
1764929005059281069,Tue Mar 05 08:20:40 +0000 2024,Citizen4chang,@ghaziabaadwala @elonmusk Nothing here it's just wax.,1764869712734011650,en,0,0,0,0,0
1764928992899932537,Tue Mar 05 08:20:37 +0000 2024,Teddymishka2015,@BuzzPatterson @elonmusk Me too I was on a plane that was diverted.,1764887649477968380,en,0,0,0,0,0
1764928990622687392,Tue Mar 05 08:20:36 +0000 2024,impuresinz14,@TheNewOption_ @ScottPresler @elonmusk @tpajohn “We got money for war but can’t feed the poor”.,1764889088010993807,en,0,0,2,0,5
1764928986520461599,Tue Mar 05 08:20:35 +0000 2024,kenny2791,Sam Altman appeared to troll Elon Musk by dredging up a years-old Twitter post https://t.co/3mBi97xbAb.,,en,0,0,0,0,0
1764928985044263071,Tue Mar 05 08:20:35 +0000 2024,Salman_AliMirza,@elonmusk Keep it up Sir we are looking forward for you.,1764905380587401544,en,0,0,0,0,0
1764928978328994290,Tue Mar 05 08:20:33 +0000 2024,robsituations,Elon Musk should work on developing a browser powered by AI which can automatically detect news articles with clickbait titles and flag them.,,en,0,0,0,0,0
1764928978312179848,Tue Mar 05 08:20:33 +0000 2024,alphalink,"@KeithWoodsYT @elonmusk @EndWokeness @SamMeliaYorks @thisislaurat UK isn't EU, so it's not because of the EU's censorious nature . Elon and the ADL kissed and made up, then the stomach turning kowtowing to Israel, and there you have it.",1764927181824635020,en,0,0,1,0,8
1764928976399618551,Tue Mar 05 08:20:33 +0000 2024,faraziyim01,@gardiyankurt6 @elonmusk işleri yoğun haberi olsa mutlaka yazardı biz bi 5 yıldır falan tanışırız faroyla.,1764928775530193100,tr,0,0,0,0,0
1764928974105248056,Tue Mar 05 08:20:32 +0000 2024,1Heathen_Gaming,"@auvius @P_Kallioniemi @elonmusk Paint also fucks with the metal, any kind if oil causes it to tarnish even from rain or touching it with your hands.",1764910567456940396,en,0,0,0,0,0
1764928973572554774,Tue Mar 05 08:20:32 +0000 2024,ThaSPY007,@ashutosh887_ @elonmusk @X you're welcome Ser! 🫡🤝enjoy your dayy!.,1764915280172523791,en,0,0,0,0,0
1764928972004180313,Tue Mar 05 08:20:32 +0000 2024,amanullah2113,@elonmusk Hay Elon send me a truck in Pakistan.,1764859888209973430,en,0,0,0,0,0
1764928969067884622,Tue Mar 05 08:20:31 +0000 2024,BreckTheHyena,@ChiarelloERISA @Tesla @cybertruck @elonmusk This is a car an idiot would buy in the first place.,1764357938070626653,en,0,0,0,0,0
1764928967549628803,Tue Mar 05 08:20:31 +0000 2024,JustECP,@sneako @elonmusk It is becoming increasingly extreme.,1764568258559263119,en,0,0,0,0,0
1764928964961730965,Tue Mar 05 08:20:30 +0000 2024,DjGriffith,@elonmusk supports the current coin. I can not even imagine what will $NPC price be during the US elections. Everywhere will be full of $NPC #memes. “I support the current coin”.,,en,0,2,0,2,6
1764928964034695281,Tue Mar 05 08:20:30 +0000 2024,MissW75,@elonmusk You're on fire!!!.,1764861422821949656,en,0,0,0,0,0
1764928963443581214,Tue Mar 05 08:20:30 +0000 2024,SendHelpWillYa,@WeGotIt2k @elonmusk He's not wrong.,1764854946196001200,en,0,0,0,0,0
1764928961702662644,Tue Mar 05 08:20:29 +0000 2024,Tisserpatisser,"@elonmusk ""Fall down seven times, stand up eight"" Japanese proverb https://t.co/qaDZwgiF6F.",1764864406511567061,en,0,0,0,0,0
1764928961274859716,Tue Mar 05 08:20:29 +0000 2024,guttaveny,"When Elon Musk build something, he build something different !. Salute 🥂 @elonmusk.",,en,0,0,0,0,1
1764928957076685250,Tue Mar 05 08:20:28 +0000 2024,AlienshipX,@elonmusk B of A.cleanse the earth is needed.,1764852993344536578,en,0,0,0,0,0
1764928952446116277,Tue Mar 05 08:20:27 +0000 2024,Phillipkjon,@elonmusk so the optics at the border look bad. how about we fly them in at the dead of night.,1764885292199063590,en,0,0,0,0,0
1764928951527657974,Tue Mar 05 08:20:27 +0000 2024,atlanta53e,@elonmusk Exactly.,1764885292199063590,en,0,0,0,0,0
1764928950881472880,Tue Mar 05 08:20:27 +0000 2024,Arbitrash14,@elonmusk He means 'oligarch'. 'Billionaire' is just a fun name.,1764861422821949656,en,0,0,0,0,0
1764928946649329822,Tue Mar 05 08:20:26 +0000 2024,MichaelGLeemon,@arthur_ascii @TheChelseaForum @elonmusk He’s definitely not winning!!!.,1764926868799598757,en,0,1,0,1,1
1764928940781760974,Tue Mar 05 08:20:24 +0000 2024,gokulrajUAE,@elonmusk No milk only trap 😭😭😭.,1764868593861136699,en,0,0,0,0,0
1764928940559221053,Tue Mar 05 08:20:24 +0000 2024,fanculotwittter,@David_Leavitt @elonmusk and i cant commit crimes cause the law does not allow that.,1764888637152338421,en,0,0,0,0,0
1764928939070537885,Tue Mar 05 08:20:24 +0000 2024,BChoi50434,Malavika Mohanan 🥰🥰.#สุขุมวิท11 #SaraAliKhan #EllysePerry #AmbaniWedding #shiba #Christian #MalavikaMohanan #ElonMusk #AjayDevgn https://t.co/oIlojVGF1w.,,hi,0,0,1,0,0
1764928929893089507,Tue Mar 05 08:20:22 +0000 2024,Michael54881772,@kerrikgray @elonmusk Theft.,1764862382285746415,en,0,0,0,0,0
1764928928244777332,Tue Mar 05 08:20:21 +0000 2024,PattyRossy70,@ivorobertocarbo @realDonaldTrump @elonmusk @TuckerCarlson Se vince Trump Meloni fa la bidella.,1764910867567595703,it,0,0,1,0,1
1764928925795324390,Tue Mar 05 08:20:21 +0000 2024,EmpressOfBadnez,"@elonmusk Thank you for all that you do, dear sir!.Thank you for your time and efforts - and Testimony  to show how corrupt our Government has become - and how the American people are suffering thru the consequences - of ""leadership"" - wo a moral compass!.*.*.",1764024323755462712,en,0,0,0,0,0
1764928921962004815,Tue Mar 05 08:20:20 +0000 2024,boizqi,"Paypal? So caveman's era.Tesla, etc? Even Elon Musk cannot deal with world's richest nature Indonesia as he thinks Indonesia is small as on the world map wrong since 1569, Real Indonesia is huge as Russia.Then Elon Musk chosen tiny Malaysia as alternative cause UK are still there.",,en,0,0,0,0,0
1764928919248011373,Tue Mar 05 08:20:19 +0000 2024,ultramars,@elonmusk 🤣🤣🤣.,1764700900759634298,qme,0,0,0,0,0
1764928917624979543,Tue Mar 05 08:20:19 +0000 2024,BestOBGYN,"@Sassafrass_84 @OldEngineer47 @elonmusk Sheldon is from Maine we here they tried to  keep Trump off the ballot but in case woke Shelly doesn’t know it, the Supreme Court ruled 9 to 0 they can’t vote fraud &amp; vote interfere like that, so he/she is a little upset. He’s having a hissy fit.",1764780718557655048,en,0,0,0,0,1
1764928915749970014,Tue Mar 05 08:20:18 +0000 2024,Darkellysio,"@elonmusk Currently dealing with flat earther on X, some of which being verified.A bit worse than the news regarding facts.",1764885777048080829,en,0,0,0,0,0
1764928913833087106,Tue Mar 05 08:20:18 +0000 2024,mshultz73,@elonmusk Wow! God help us all.,1764885292199063590,en,0,0,0,0,0
1764928910125314402,Tue Mar 05 08:20:17 +0000 2024,gazetesozcu,Elon Musk'a bir dava daha. 128 milyon dolar borcu var.https://t.co/oPR794L487.,,tr,0,0,1,0,2
1764928904169439593,Tue Mar 05 08:20:16 +0000 2024,BallzChukz,@elonmusk Yea his trying so hard to flood the election so that it will favour him but it won't work.,1764885292199063590,en,0,0,0,0,0
1764928903733223496,Tue Mar 05 08:20:16 +0000 2024,LW67722464,@elonmuskPOTUX @elonmusk Jep and that is why they are never gonne be sold in Europe!.,1764863196127506553,en,0,0,0,0,0
1764928885068841024,Tue Mar 05 08:20:11 +0000 2024,P_DiddyBarkio,"@ChrisWillx @elonmusk Matt Walsh ""tweets"", huh?.",1764701719529754692,en,0,0,0,0,0
1764928880484233492,Tue Mar 05 08:20:10 +0000 2024,Kobil_421,@sneako @elonmusk If you could have you publicly executed for calling it twitter instead of X he would jsyk.,1764568258559263119,en,0,0,0,0,0
1764928875757293926,Tue Mar 05 08:20:09 +0000 2024,WIshinwelmantra,@StationCDRKelly @elonmusk @elon This is senseless drivel. You want to get off Earth to prove your perspective on humanity. 🙄 https://t.co/ZbsWVEdAKU.,1764885666666533364,en,0,0,0,0,0
1764928874788581468,Tue Mar 05 08:20:09 +0000 2024,xviersamue,@elonmusk 2244 &gt; 7733.,1764864406511567061,und,0,0,0,0,0
1764928866831720879,Tue Mar 05 08:20:07 +0000 2024,Shadowrunner340,"@CryptoKevvvv @elonmusk Sure thing, Elon!.",1764862484593233967,en,0,0,0,0,1
1764928864084500494,Tue Mar 05 08:20:06 +0000 2024,gaven_town56999,"@elonmusk @SpaceX @Space_Station Wow, the @SpaceX Dragon is about to dock with the @Space_Station! The advancements in space travel are truly incredible. 🚀🌌.",1764907514204737731,en,0,0,0,0,0
1764928851035947324,Tue Mar 05 08:20:03 +0000 2024,king_mikel1,@elonmusk https://t.co/7zKMrwC8Bi.,1764888427563036731,qme,0,0,0,0,0
1764928849496756694,Tue Mar 05 08:20:03 +0000 2024,foolish_dumbass,"@mask_bastard @elonmusk @notch alas he's a billionaire in account balance only, because that account balance relied on him selling his only claim to cultural cachet. a tragedy, really, to sell your kingdom for a crown.",1764901190381236424,en,0,0,0,0,0
1764928846535798822,Tue Mar 05 08:20:02 +0000 2024,OzDeniser,@elonmusk I feel that! The struggle is real!.,1764888427563036731,en,0,0,0,0,0
1764928843515662608,Tue Mar 05 08:20:01 +0000 2024,FreeThinkables,@bonniekirk @Gina73605417 @JerichoXVI @Maddox8212 @elonmusk @stevenmarkryan *crickets.,1764892453524455850,en,0,0,0,0,0
1764928843393970199,Tue Mar 05 08:20:01 +0000 2024,Mr_Pendulum_,I would listen to the man 👇🏻⚠️.@MSNBC #TrumpWasRight #TrumpWasRightAgain #SleepyJoe #InvasionUSA #BidenBorderCrisis #911onABC #DurhamByElection @elonmusk https://t.co/ihPtV3TXOK https://t.co/DxWpgVCRIv.,,en,0,0,0,0,1
1764928842680979904,Tue Mar 05 08:20:01 +0000 2024,Paxman42,@the_david_hayes @MSNBC Moral clarity is nearly always an oversimplification of incredibly difficult situations. Hamas and Netanyahu care nothing about the lives of Palestinians.,1764426509022847087,en,0,0,0,0,1
1764928841015754924,Tue Mar 05 08:20:01 +0000 2024,GuntzDaKuntz,@elonmusk @SpaceX @Space_Station @DisneyStudios.,1764907514204737731,qam,0,0,0,0,0
1764928837089943753,Tue Mar 05 08:20:00 +0000 2024,CyberNews,SpaceX launches Google-backed satellite to fight climate change. #SpaceX #Google #ElonMusk #satellite .https://t.co/3Z2TTupIhK.,,en,0,1,0,1,1
1764928836792103015,Tue Mar 05 08:20:00 +0000 2024,ApostleNatalie,"@thesonofbran @elonmusk If I asked it to display black pride "" in my mind I see Angela Davis, the Black Panthers, Martin Luther King, National action Network, Rainbow coalition ECT. None have been terrorists 😳 What is white pride?  I'm asking for a friend.",1764858051687842165,en,0,0,3,0,3
1764928836570128837,Tue Mar 05 08:20:00 +0000 2024,spacejamost,@perlyngemark @yVibrantCapital @David_Leavitt @elonmusk Smoked him.,1764912829918785753,en,0,0,0,0,1
